Round,Random avg,Random std dev,FIREWithoutRecency avg,FIREWithoutRecency std dev,Mitigating avg,Mitigating std dev,MitigatingWithRecency avg,MitigatingWithRecency std dev,FIRE avg,FIRE std dev
79,8.790833333333294,234.1000909941562,1040.0258333333331,257.0456009438468,1338.3824999999997,299.1391409911393,1469.5325,327.62655085584015,1461.08,338.77123568534836
80,8.880833333333293,236.89072991014467,1049.6708333333336,258.82605273217126,1351.5675,302.8422484114737,1485.690833333333,333.0364939848101,1477.2658333333331,344.31378886227384
81,8.653333333333299,239.9984238142687,1059.6983333333333,260.79722987089673,1364.6375,306.6459452068552,1503.1258333333337,337.91296273041974,1493.1141666666663,348.56962109554894
82,8.904999999999967,242.67112175969993,1069.57,262.9361384020421,1378.759166666667,309.2954323370835,1520.3025000000002,342.6342856994986,1509.7158333333332,353.4976237239401
83,9.037499999999966,244.72762570100252,1080.4425,265.5309445099782,1394.1683333333335,311.6387862930773,1538.1525000000006,347.0229382838243,1526.066666666667,358.02984279712416
84,9.9358333333333,247.63210001740035,1091.1566666666665,267.9259484602665,1408.9591666666665,314.7808358483108,1556.1099999999997,351.11043310236926,1543.4683333333332,362.74280906035915
85,10.066666666666645,250.9611577681561,1102.0233333333333,270.2907614136222,1423.3908333333331,317.8148359075088,1573.8666666666668,355.2412133364847,1562.024166666667,367.4938545489572
86,9.883333333333297,253.14958947779826,1114.4525000000003,272.7272143973108,1439.3425,320.3907319684046,1593.32,361.22518969396975,1580.6466666666665,372.5818728294645
87,10.40666666666664,256.34923546794516,1126.4025,274.9085261513264,1454.3400000000006,324.18159470340765,1612.3358333333335,365.7222763672593,1599.3374999999994,376.9402366838144
88,10.6558333333333,259.05070018161183,1139.1066666666668,278.2058942482069,1470.4099999999996,328.1551134710875,1631.8508333333336,370.6976785672374,1617.4333333333334,380.1457227900318
89,10.999166666666632,262.05641031427865,1151.9091666666668,282.17645689478513,1486.2174999999997,331.395297409512,1651.0266666666669,374.9969010760845,1636.0899999999997,383.7386723228598
90,11.710833333333296,264.4260166707526,1165.5166666666669,285.6198577217629,1502.0375,335.0201613180667,1670.9574999999998,378.95510210185563,1655.4749999999995,387.7978795927935
91,12.223333333333299,267.06402631204384,1179.2141666666669,289.1418082506788,1517.9016666666662,338.64828585290553,1690.0508333333337,383.4221680843092,1674.8349999999994,392.3686431788352
92,12.555833333333304,270.0007941873607,1192.7108333333333,292.8413973242267,1535.5425000000005,342.37400384119417,1710.3666666666666,387.26054267981743,1694.4500000000003,396.60626098184594
93,12.891666666666634,273.33529864638984,1207.0708333333334,296.70200436188696,1552.1308333333332,344.84333067210076,1731.0283333333332,392.3848198339369,1713.9241666666667,399.6068198424338
94,13.281666666666622,276.91302479800004,1221.914166666667,299.7802440967291,1569.32,347.75699104722867,1751.496666666667,395.6476805715745,1734.5941666666672,403.180619919252
95,13.350833333333293,279.7915776979258,1236.5200000000002,302.4735730237897,1585.68,350.30762239542173,1772.3475,399.5792708005161,1755.5899999999995,406.69415987665457
96,12.526666666666625,282.58613777238105,1251.0400000000002,305.2899788361516,1603.6333333333334,353.15642446214815,1793.7525,403.4853317595806,1777.549166666666,409.3786811276396
97,12.207499999999955,285.6080993650507,1266.2933333333333,308.3329567520224,1621.8433333333332,356.3584360856979,1815.5141666666666,406.4724766555199,1798.8933333333334,413.1873477209421
98,12.98666666666664,288.5612249015219,1280.8433333333335,310.8947905687354,1640.1358333333337,359.87891953116224,1838.1541666666665,410.78671720401326,1820.0233333333338,416.90142529606317
99,12.38666666666664,291.2241242725838,1296.730833333333,313.4433756467117,1657.9774999999997,362.3199115125641,1859.879166666667,414.34406263343914,1842.0974999999996,420.84623145333296
100,12.719999999999963,294.91888974861473,1311.4291666666668,315.41462309443676,1675.470833333333,364.9425174723107,1882.7808333333337,417.3350257728262,1864.9125,425.7739136014233
101,13.269166666666614,298.51672682638554,1326.2058333333334,317.3962649225817,1694.3758333333335,367.0837085213747,1905.52,421.6388050940177,1886.6,429.5559313924609
102,12.826666666666618,302.1152546766438,1340.8466666666668,319.91027566334924,1713.690833333333,368.8295533856994,1928.1316666666658,425.451949104975,1909.5149999999994,434.11170251573634
103,13.185833333333285,305.00293716823455,1355.7125,321.85307414533986,1732.6383333333333,371.92698109530414,1949.7175000000007,428.9164550781487,1931.630833333334,437.52116972670916
104,14.104999999999968,307.8962598379887,1370.6541666666662,323.9714097307304,1752.3366666666668,373.8501694863867,1972.2325000000003,433.2731969562558,1954.250833333333,441.4539791739025
105,14.463333333333274,310.93012463503044,1385.3141666666668,326.3344480115881,1772.2558333333336,376.64630936968655,1995.1125000000002,437.8012886581016,1976.1274999999994,445.6565233832305
106,15.02499999999995,314.29868181220377,1400.7908333333335,328.18392439068725,1792.0849999999998,378.6687301843717,2017.5716666666663,440.21533178219846,1998.6616666666662,450.0377755471695
107,15.404999999999951,317.3332856311239,1416.3616666666667,330.84246622994334,1812.101666666667,381.83232814504686,2040.6141666666665,444.1230884508695,2021.003333333333,453.8494056126989
108,15.739166666666613,320.5361520616235,1432.499166666667,333.57777677631316,1831.5866666666666,384.1189524635132,2063.811666666667,447.93577906821014,2044.7258333333334,457.42782324479595
109,16.96833333333328,323.8890214770073,1448.3775,336.3209413403034,1851.9266666666665,387.7683360841167,2087.5066666666667,450.96060960342066,2067.24,461.2298797599016
110,17.99333333333329,327.3652080924979,1463.3616666666667,339.2706778927083,1872.135833333333,390.8185294646566,2111.1508333333336,454.2523843337718,2089.9158333333326,464.6177616159628
111,18.06666666666663,330.631893752957,1479.5083333333334,341.82468195618134,1891.3633333333332,393.1318989891024,2134.264166666667,457.6302726341975,2112.6816666666664,467.8679506964426
112,18.244999999999955,333.6458810375655,1494.8066666666666,343.8910715336408,1912.6475000000003,395.5182858718771,2157.3191666666667,461.3093155635321,2136.4583333333335,471.00146231195504
113,17.798333333333275,336.72591386269437,1510.6224999999995,346.3139122131267,1932.7225000000003,397.8731286486868,2180.29,463.8858940575317,2158.56,475.04442658906476
114,17.84333333333327,339.24804404168805,1526.8375,348.8391988925956,1952.5533333333328,400.42100674373563,2203.6025000000004,467.15211478480614,2182.161666666667,478.4680260883573
115,18.40916666666661,342.30650826922977,1542.8033333333337,351.54028367236174,1973.1933333333334,403.18061836477216,2226.547499999999,469.7422917889541,2204.268333333332,481.9126601626067
116,18.879166666666624,344.55605688596677,1558.4399999999996,353.24247457581396,1992.9100000000005,406.06350867882185,2249.5325000000003,473.084388194614,2227.215833333334,484.24025743727327
117,19.069166666666614,348.3253155586424,1574.2708333333335,355.0349412821929,2011.9991666666672,409.54183780052057,2271.875833333333,476.550329734582,2249.6158333333337,487.8761245104756
118,19.71666666666662,352.09789555684023,1590.2800000000009,356.41722722658767,2032.0983333333334,412.0082101865341,2294.668333333333,480.6514384405814,2272.564166666667,491.4963428999526
119,20.098333333333287,356.296436813661,1606.2008333333338,358.4567647578918,2051.5175,413.19232743444616,2317.825,484.8967344961194,2294.629999999999,496.48706565618494
120,20.961666666666616,359.7992121231569,1620.749166666667,360.61889129141593,2071.508333333333,415.7712403540625,2340.1508333333327,487.5071336294304,2318.244166666667,499.8319753100647
121,21.57083333333329,363.539168687693,1635.8316666666665,362.199232022623,2090.628333333333,417.9773224377398,2361.8925000000004,491.1369635353202,2340.0083333333328,503.1830836037715
122,21.269166666666628,366.7572237804443,1651.0641666666666,364.4989003384191,2109.8366666666666,420.3240073674647,2384.105833333334,494.0422438366368,2362.560000000001,507.2751547045801
123,21.009166666666623,369.5964942498853,1665.6408333333338,366.24977056212026,2129.175833333333,422.7459924320528,2405.076666666667,497.7194183473255,2384.4108333333334,510.24818348593317
124,21.093333333333284,372.6136708143942,1679.9516666666668,368.32789064229195,2147.3341666666665,425.28471235374275,2426.5033333333336,500.99904342889386,2406.6275,514.0589685565969
125,21.644166666666603,375.5259948290679,1693.9900000000002,369.57932885466795,2165.9374999999995,428.786119571058,2447.211666666667,504.0216907149048,2427.501666666667,517.2498923903009
126,21.32499999999995,378.8539105718134,1707.8991666666668,370.70296838592895,2183.4783333333335,431.0996218683102,2468.0975,507.83560643909277,2448.2525,521.3387284201075
127,20.669999999999945,382.44128360515106,1721.3633333333337,372.89389772576226,2200.646666666666,434.3952780430644,2488.45,510.97062646605343,2468.7758333333327,525.5605747206448
128,20.629166666666602,385.4529835367228,1734.0816666666663,374.89170630404146,2217.875833333333,437.3266408508824,2508.2991666666667,514.5442404644511,2488.5324999999993,529.161729982878
129,21.253333333333284,389.1653542840113,1746.6291666666664,376.0694632616649,2233.3858333333333,439.9674901034356,2527.6366666666668,518.7234157204268,2507.103333333333,532.1534324902087
130,20.990833333333285,392.19501405285183,1758.7391666666672,377.58372726842555,2249.855,442.6048126997719,2547.333333333334,522.0725082011544,2526.3291666666664,535.5759721014014
131,21.08333333333328,394.5528235300763,1770.5758333333329,378.72642928948227,2264.9358333333334,445.9403626366112,2566.386666666667,526.4788787733506,2544.364166666667,539.2242296558239
132,21.135833333333288,397.24822160727024,1782.1150000000002,380.3788544150571,2279.7,448.29847874119173,2586.343333333333,530.6739974472714,2563.2166666666662,543.0255802113644
133,20.963333333333296,400.4202564563331,1794.5608333333334,382.6133564973118,2293.953333333333,450.5917748299946,2605.7608333333337,534.5093710727467,2580.711666666667,546.5624786284224
