Round,Random avg,Random std dev,FIREWithoutRecency avg,FIREWithoutRecency std dev,Mitigating avg,Mitigating std dev,MitigatingWithRecency avg,MitigatingWithRecency std dev,FIRE avg,FIRE std dev
100,-22.33999999999996,524.9487004450812,1052.8285714285714,606.6710510384385,1313.3114285714287,589.9381974426875,1232.364761904761,595.3093911814242,1173.948571428571,629.5109746635733
101,-23.86511904761902,531.2089465324808,1066.004642857143,611.728174514186,1330.7684523809523,596.5086069199722,1247.8024999999996,601.0792961560211,1188.8107142857143,636.4887138289512
102,-24.927142857142815,537.1465953247689,1079.645119047619,617.2278041860488,1347.414880952381,602.2215980912291,1263.1246428571426,608.349515421025,1203.485595238095,643.4511976147547
103,-25.53249999999996,542.3736773862643,1092.8009523809521,623.1017146093346,1364.7817857142854,608.1568211438195,1278.6825,615.0941597656804,1217.607619047619,650.486550086621
104,-26.188571428571386,548.2800893957192,1106.3986904761905,629.394474784084,1382.3724999999997,613.2587438886703,1294.8783333333329,619.5483698191595,1233.255238095238,657.3887220339901
105,-27.018452380952358,553.7673826006583,1120.3814285714286,635.5803744804111,1400.3699999999997,618.8542778977418,1310.8444047619043,625.3047907682491,1248.6066666666663,663.3292087935814
106,-26.95273809523805,558.7483959523486,1134.3378571428566,641.7228657445864,1418.053214285714,623.7540780957324,1326.5960714285711,631.3099685789605,1262.970833333333,669.9890935705387
107,-26.637738095238074,564.1228921549324,1148.9561904761906,647.885116447267,1436.8180952380947,628.3459945303598,1343.4128571428569,636.9923368115892,1278.575238095238,676.3428399883139
108,-27.14571428571425,569.8513477260177,1162.7026190476195,654.7439776268319,1454.5642857142855,634.7117898926579,1360.3942857142858,642.1341752403188,1294.4452380952378,682.4073092723283
109,-26.846904761904717,574.7159287003195,1177.7889285714282,660.2322184444827,1473.0063095238093,639.7850562720571,1376.8971428571424,647.9635509985694,1309.3907142857142,688.9333013465878
110,-26.5513095238095,579.471996526937,1192.7989285714284,666.5805767237998,1490.8290476190473,644.8803221183747,1393.4352380952375,653.3680130002573,1325.2482142857143,695.7924349668109
111,-26.039761904761853,584.6226480717103,1207.2802380952378,672.7524821352656,1508.7791666666665,650.4639441674832,1410.0307142857137,659.3490257131222,1341.5435714285716,701.6263729315507
112,-25.44583333333329,590.182934370505,1221.490476190476,678.9263821230451,1526.7364285714284,655.8652835800622,1427.1770238095235,664.8815743568412,1357.204642857143,707.0830632647434
113,-25.494166666666626,595.1088925174608,1236.3355952380955,685.6191137491471,1545.212976190476,660.7623535596189,1444.6159523809524,670.1286987396447,1372.394761904762,713.0875150462616
114,-25.312380952380924,599.2855390738436,1250.7875,691.3661294592803,1563.8908333333325,665.7355724567033,1461.0774999999994,675.9346125120762,1389.2920238095237,719.3118225087533
115,-26.7580952380952,604.9346136118281,1264.6228571428571,697.1669964897633,1581.8438095238096,671.0110539416232,1478.1852380952378,681.692707045527,1405.3426190476189,724.9098807585085
116,-27.077619047619024,610.2808024845442,1279.7390476190476,702.8235914907066,1600.6329761904763,676.0442439901501,1495.3660714285706,687.8588281950479,1421.7411904761905,730.7339485188255
117,-27.586071428571408,615.8896698157757,1293.2742857142857,707.715982538169,1618.525357142857,680.3282376112066,1512.0191666666653,693.3702065181162,1438.9591666666663,736.1500620683489
118,-28.080952380952343,621.8482177222619,1306.7595238095241,712.9574706353859,1636.8244047619041,683.9698244565161,1528.3305952380947,698.9051543678045,1455.5329761904761,741.8223742977833
119,-28.79797619047617,627.5476084360099,1320.5838095238096,717.6664155613779,1655.4355952380956,688.7109281573337,1545.3067857142855,704.2823402910362,1471.7171428571426,747.0905986043565
120,-29.302142857142826,632.8598398606046,1333.411071428571,722.8479596791932,1673.6941666666667,693.2677819214165,1561.9920238095237,709.1394564659694,1488.084166666666,752.6976774458544
121,-29.36559523809522,637.9061772544893,1346.6746428571432,728.1323986968604,1691.4941666666666,698.2337170270291,1577.3073809523808,714.2947102645411,1502.8323809523808,757.9137963124937
122,-28.6620238095238,644.0176761747055,1359.9048809523804,732.2997322404353,1708.636785714285,703.0637073113593,1593.294047619046,719.2341849862886,1517.7708333333326,763.3424697854007
123,-28.576666666666643,648.9086919894476,1373.543571428571,736.0725687238844,1725.44619047619,707.6690193872486,1608.8530952380947,723.436622503486,1531.8626190476186,768.958575345802
124,-29.34190476190476,653.8601942040585,1385.99619047619,740.8491247013826,1741.8713095238095,711.6668970270481,1623.683333333333,728.6840017858333,1546.1934523809527,773.4639339246985
125,-29.489880952380954,659.2242954936218,1397.837023809524,745.0222887488359,1757.946666666667,716.2488760848821,1638.5921428571417,733.5356249099024,1559.5592857142858,779.225774747862
126,-30.373452380952386,664.7719127301832,1409.914880952381,749.4489987324251,1773.9172619047613,721.292335103407,1653.4871428571423,738.5659647733944,1574.077976190476,783.9859307397422
127,-30.641071428571422,669.2365803580225,1422.0564285714288,753.284849495062,1788.8267857142855,725.1489902467697,1667.6041666666663,743.3339538556806,1587.879047619047,788.8648394226506
128,-30.434285714285704,674.6087724264294,1432.6786904761902,757.2747554779183,1804.0258333333325,729.3983990417541,1682.1178571428568,747.6815918750426,1601.4779761904754,794.2924753670236
129,-30.72523809523808,680.2685065105225,1444.4670238095234,763.0587665595423,1819.6801190476192,732.9374498178787,1695.2124999999996,752.4155848326819,1614.633095238095,799.1859215870744
130,-31.608571428571427,685.7817521648324,1455.6427380952375,767.5307561001391,1833.9259523809524,737.9833666459484,1708.4605952380944,757.5185406360957,1627.1424999999997,803.9541901177188
131,-31.463690476190457,690.7152956169981,1466.4052380952382,771.549611226258,1848.0907142857138,742.5017342314278,1721.1676190476182,762.3440862243549,1638.3963095238087,809.5757794120767
132,-31.915357142857136,695.7107606066478,1476.4177380952378,775.6974795735367,1861.5833333333337,747.1518705591178,1733.6815476190466,766.2871169374141,1650.4636904761903,813.607086909698
133,-32.42440476190473,700.8638434984146,1486.1572619047622,780.9256744399947,1874.7464285714284,751.8621661038084,1745.921071428571,771.2996124287026,1662.7392857142852,818.7208622664832
134,-33.5320238095238,706.4913450971095,1495.015,787.1035786310597,1888.4549999999997,757.1339705539062,1758.4169047619039,776.4337198312827,1674.433095238095,823.7731823765431
135,-34.0577380952381,711.4783458916302,1504.1207142857133,792.0763824714072,1900.9251190476184,763.4729821193072,1770.0153571428566,781.5149337978088,1686.720952380952,828.6793006807621
136,-34.388333333333314,716.4012110586444,1514.2558333333332,797.8459803040051,1913.3241666666668,770.0189574320357,1782.073333333332,787.2820414905412,1698.194761904762,833.4569125843839
137,-34.8315476190476,721.883246360856,1522.5272619047616,803.1242916282732,1926.8401190476186,775.1094204904282,1792.6873809523804,792.540891830097,1709.1044047619043,838.4874255277504
138,-35.61952380952382,727.5593417920319,1531.1295238095236,808.4505570443486,1939.368928571429,781.3270384279464,1803.2515476190476,798.3783926744696,1719.213333333333,843.3260199692304
139,-36.48380952380953,733.131506857009,1539.93488095238,813.5200994287832,1951.2390476190474,786.0793210638445,1813.7711904761904,804.0005579722032,1730.8244047619044,848.5614899453806
140,-37.281547619047636,738.7064986475086,1548.3979761904757,818.8553179922279,1963.3433333333335,791.338361646006,1824.9258333333335,808.7187309598348,1741.8080952380947,853.884768665181
141,-36.84642857142858,743.819656580157,1556.7465476190475,824.4848971789283,1974.9394047619048,796.4473092746362,1835.2459523809518,813.6725888743847,1752.2890476190473,858.9680743804926
142,-37.877023809523834,749.9363628761841,1565.4070238095237,829.8125668834643,1986.2282142857136,801.7792752301011,1845.7674999999995,818.9512780378943,1761.932857142857,864.3746131179337
143,-38.39190476190477,755.5877715503232,1574.126904761905,835.5110417374124,1997.8558333333337,808.2250376341631,1856.6359523809522,824.4328211602419,1772.5061904761903,869.2208846674492
144,-38.74059523809523,760.9347115905646,1583.0675,840.3917514667812,2009.7477380952378,812.9929267028659,1868.1090476190468,829.8013736978701,1782.0886904761903,874.2717272483599
145,-38.115119047619025,765.6360145587545,1591.0496428571435,845.5885255298035,2021.5674999999997,818.3433755805628,1878.7221428571427,835.9866006404967,1792.5927380952378,879.595407209586
146,-40.05214285714283,770.8025650952192,1600.0720238095244,851.0041484925254,2033.3927380952375,824.5213038636846,1890.961071428571,841.0440827743802,1804.3110714285715,885.3703710368209
147,-41.30428571428572,775.6060217196471,1609.2917857142852,856.3607213552356,2045.7089285714296,830.1709813900934,1902.6717857142858,845.9347019541472,1815.5283333333334,891.0272872751301
148,-43.06464285714283,781.3871105634641,1618.23619047619,863.0375072288826,2057.844404761904,835.1989231911265,1914.1441666666665,852.1603434481713,1827.299642857143,896.2540664893577
149,-43.94857142857142,786.5862929913912,1628.4151190476189,869.3770663854591,2070.198333333333,840.7107716178191,1925.132738095238,858.35406843412,1837.7477380952382,902.091032580056
150,-44.582976190476174,791.4262925474773,1637.584523809523,876.0021079932496,2082.5266666666666,847.5686740091455,1936.6265476190467,864.1273817796426,1849.1897619047618,907.2934338382156
151,-45.29535714285716,797.067669759338,1647.5195238095237,882.8961341150277,2094.408809523809,853.3320658243866,1948.183571428571,870.4477947433295,1860.478095238095,913.9060399564172
152,-45.8866666666667,801.9124077652338,1657.738214285714,889.4451422189288,2107.3885714285716,858.5364452801094,1960.0172619047612,877.3295112861832,1871.6285714285716,919.3023045772067
153,-46.71607142857143,806.7392102571214,1667.3942857142858,895.9127533190664,2120.9649999999997,864.644707715577,1971.943452380952,883.9971242907535,1883.1951190476193,925.1222545866751
154,-47.09130952380954,811.2759680563815,1677.0066666666662,904.2433612348825,2134.437380952381,871.7863845092784,1984.6130952380947,890.2123188250473,1894.7147619047619,930.9344125053481
155,-47.51083333333334,816.0439898843881,1687.7620238095233,911.615652711621,2148.2653571428577,878.3199619524688,1996.2632142857142,897.3686810541168,1906.1667857142854,936.7837286577434
156,-47.83345238095237,821.076908161678,1698.1508333333338,918.307660807317,2162.9055952380954,884.4783051848708,2009.4301190476187,903.6142191666913,1918.3048809523807,942.8064430108849
157,-48.53880952380954,826.1078666486452,1709.415,925.7704478289796,2177.174285714285,890.6816924710313,2022.1626190476184,910.5693844657637,1930.0798809523806,949.9130598906147
158,-49.43952380952379,831.3826079991369,1719.7919047619048,932.7200735586613,2191.415833333334,897.9722753697803,2035.905714285714,916.6754182732818,1942.2783333333323,956.2752796886436
159,-50.40821428571427,836.3862704796388,1731.0372619047623,939.9188184965549,2205.5644047619044,904.33325887896,2050.245,923.3572299797291,1955.45619047619,963.3568762620249
160,-50.90369047619045,841.501591387315,1742.9616666666664,947.7943092901183,2220.2002380952385,910.653400062291,2063.84,930.6992423619187,1968.7429761904757,970.5677258872032
